2KRank,PLAYER_NAME,Rating,season,PLAYER_ID
433,Bernard James,59,2013,203108
288,Jae Crowder,67,2013,203109
254,Jae Crowder,72,2014,203109
254,Jae Crowder,72,2015,203109
48,Jae Crowder,81,2016,203109
61,Jae Crowder,80,2017,203109
167,Jae Crowder,76,2018,203109
165,Jae Crowder,76,2019,203109
143,Jae Crowder,77,2020,203109
405,Draymond Green,61,2013,203110
112,Draymond Green,77,2014,203110
112,Draymond Green,77,2015,203110
7,Draymond Green,90,2016,203110
21,Draymond Green,88,2017,203110
25,Draymond Green,87,2018,203110
32,Draymond Green,86,2019,203110
97,Draymond Green,79,2020,203110
196,Orlando Johnson,71,2013,203111
346,Quincy Acy,64,2013,203112
395,Quincy Acy,67,2014,203112
395,Quincy Acy,67,2015,203112
287,Quincy Acy,72,2016,203112
314,Quincy Acy,72,2017,203112
370,Quincy Acy,71,2018,203112
419,Quincy Miller,60,2013,203113
363,Quincy Miller,68,2014,203113
363,Quincy Miller,68,2015,203113
419,Khris Middleton,60,2013,203114
165,Khris Middleton,75,2014,203114
165,Khris Middleton,75,2015,203114
48,Khris Middleton,81,2016,203114
51,Khris Middleton,81,2017,203114
43,Khris Middleton,84,2018,203114
40,Khris Middleton,85,2019,203114
29,Khris Middleton,86,2020,203114
405,Will Barton,61,2013,203115
310,Will Barton,70,2014,203115
310,Will Barton,70,2015,203115
87,Will Barton,78,2016,203115
116,Will Barton,77,2017,203115
75,Will Barton,79,2018,203115
113,Will Barton,78,2019,203115
97,Will Barton,79,2020,203115
390,Doron Lamb,62,2013,203117
405,Mike Scott,61,2013,203118
254,Mike Scott,72,2014,203118
254,Mike Scott,72,2015,203118
250,Mike Scott,73,2016,203118
314,Mike Scott,72,2017,203118
167,Mike Scott,76,2018,203118
204,Mike Scott,75,2019,203118
358,Mike Scott,72,2020,203118
346,Darius Miller,64,2013,203121
363,Darius Miller,68,2014,203121
363,Darius Miller,68,2015,203121
300,Darius Miller,73,2018,203121
317,Darius Miller,72,2019,203121
358,Darius Miller,72,2020,203121
444,Kyle O'Quinn,58,2013,203124
310,Kyle O'Quinn,70,2014,203124
310,Kyle O'Quinn,70,2015,203124
131,Kyle O'Quinn,76,2016,203124
437,Kyle O'Quinn,68,2017,203124
167,Kyle O'Quinn,76,2018,203124
239,Kyle O'Quinn,74,2019,203124
268,Kyle O'Quinn,74,2020,203124
327,Kris Joseph,65,2013,203126
363,Furkan Aldemir,68,2014,203128
363,Furkan Aldemir,68,2015,203128
433,Tornike Shengelia,59,2013,203129
235,Darius Johnson-Odom,69,2013,203130
363,Robbie Hummel,68,2014,203133
363,Robbie Hummel,68,2015,203133
390,Robert Sacre,62,2013,203135
395,Robert Sacre,67,2014,203135
395,Robert Sacre,67,2015,203135
419,Ognjen Kuzmic,60,2013,203136
395,Ognjen Kuzmic,67,2014,203136
395,Ognjen Kuzmic,67,2015,203136
346,Hollis Thompson,64,2013,203138
286,Hollis Thompson,71,2014,203138
286,Hollis Thompson,71,2015,203138
287,Hollis Thompson,72,2016,203138
346,Mirza Teletovic,64,2013,203141
286,Mirza Teletovic,71,2014,203141
286,Mirza Teletovic,71,2015,203141
131,Mirza Teletovic,76,2016,203141
256,Mirza Teletovic,73,2017,203141
327,Chris Copeland,65,2013,203142
286,Chris Copeland,71,2014,203142
286,Chris Copeland,71,2015,203142
373,Pablo Prigioni,63,2013,203143
254,Pablo Prigioni,72,2014,203143
254,Pablo Prigioni,72,2015,203143
321,Pablo Prigioni,71,2016,203143
215,Alexey Shved,70,2013,203144
310,Alexey Shved,70,2014,203144
310,Alexey Shved,70,2015,203144
215,Kent Bazemore,70,2013,203145
193,Kent Bazemore,74,2014,203145
193,Kent Bazemore,74,2015,203145
87,Kent Bazemore,78,2016,203145
206,Kent Bazemore,74,2017,203145
129,Kent Bazemore,77,2018,203145
204,Kent Bazemore,75,2019,203145
268,Kent Bazemore,74,2020,203145
373,Maalik Wayns,63,2013,203146
419,Brian Roberts,60,2013,203148
193,Brian Roberts,74,2014,203148
193,Brian Roberts,74,2015,203148
287,Brian Roberts,72,2016,203148
419,Henry Sims,60,2013,203156
328,Henry Sims,69,2014,203156
328,Henry Sims,69,2015,203156
344,Willie Reed,70,2016,203186
206,Willie Reed,74,2017,203186
288,Diante Garrett,67,2013,203197
444,Justin Holiday,64,2014,203200
444,Justin Holiday,64,2015,203200
344,Justin Holiday,70,2016,203200
206,Justin Holiday,74,2017,203200
261,Justin Holiday,74,2018,203200
317,Justin Holiday,72,2019,203200
224,Justin Holiday,75,2020,203200
328,JaMychal Green,69,2014,203210
328,JaMychal Green,69,2015,203210
250,JaMychal Green,73,2016,203210
172,JaMychal Green,75,2017,203210
221,JaMychal Green,75,2018,203210
113,JaMychal Green,78,2019,203210
358,JaMychal Green,72,2020,203210
332,James Nunnally,72,2018,203263
363,Aron Baynes,68,2014,203382
363,Aron Baynes,68,2015,203382
171,Aron Baynes,75,2016,203382
256,Aron Baynes,73,2017,203382
221,Aron Baynes,75,2018,203382
204,Aron Baynes,75,2019,203382
119,Aron Baynes,78,2020,203382
173,Nerlens Noel,72,2013,203457
137,Nerlens Noel,76,2014,203457
137,Nerlens Noel,76,2015,203457
105,Nerlens Noel,77,2016,203457
92,Nerlens Noel,78,2017,203457
129,Nerlens Noel,77,2018,203457
138,Nerlens Noel,77,2019,203457
177,Nerlens Noel,76,2020,203457
448,Alex Len,57,2013,203458
363,Alex Len,68,2014,203458
363,Alex Len,68,2015,203458
171,Alex Len,75,2016,203458
256,Alex Len,73,2017,203458
129,Alex Len,77,2018,203458
138,Alex Len,77,2019,203458
177,Alex Len,76,2020,203458
346,Allen Crabbe,64,2013,203459
395,Allen Crabbe,67,2014,203459
395,Allen Crabbe,67,2015,203459
171,Allen Crabbe,75,2016,203459
172,Allen Crabbe,75,2017,203459
167,Allen Crabbe,76,2018,203459
274,Allen Crabbe,73,2019,203459
358,Allen Crabbe,72,2020,203459
327,Andre Roberson,65,2013,203460
363,Andre Roberson,68,2014,203460
363,Andre Roberson,68,2015,203460
203,Andre Roberson,74,2016,203460
143,Andre Roberson,76,2017,203460
167,Andre Roberson,76,2018,203460
165,Andre Roberson,76,2019,203460
358,Andre Roberson,72,2020,203460
106,Anthony Bennett,76,2013,203461
310,Anthony Bennett,70,2014,203461
310,Anthony Bennett,70,2015,203461
344,Anthony Bennett,70,2016,203461
265,Archie Goodwin,68,2013,203462
328,Archie Goodwin,69,2014,203462
328,Archie Goodwin,69,2015,203462
287,Archie Goodwin,72,2016,203462
314,Archie Goodwin,72,2017,203462
332,Archie Goodwin,72,2018,203462
173,Ben McLemore,72,2013,203463
193,Ben McLemore,74,2014,203463
193,Ben McLemore,74,2015,203463
287,Ben McLemore,72,2016,203463
256,Ben McLemore,73,2017,203463
300,Ben McLemore,73,2018,203463
361,Ben McLemore,71,2019,203463
268,Ben McLemore,74,2020,203463
265,Carrick Felix,68,2013,203467
363,Carrick Felix,68,2014,203467
363,Carrick Felix,68,2015,203467
173,CJ McCollum,72,2013,203468
254,CJ McCollum,72,2014,203468
254,CJ McCollum,72,2015,203468
41,CJ McCollum,83,2016,203468
33,CJ McCollum,86,2017,203468
25,CJ McCollum,87,2018,203468
21,CJ McCollum,87,2019,203468
45,CJ McCollum,84,2020,203468
265,Cody Zeller,68,2013,203469
235,Cody Zeller,73,2014,203469
235,Cody Zeller,73,2015,203469
131,Cody Zeller,76,2016,203469
116,Cody Zeller,77,2017,203469
129,Cody Zeller,77,2018,203469
138,Cody Zeller,77,2019,203469
119,Cody Zeller,78,2020,203469
265,Dennis Schroder,68,2013,203471
310,Dennis Schroder,70,2014,203471
310,Dennis Schroder,70,2015,203471
87,Dennis Schroder,78,2016,203471
78,Dennis Schroder,79,2017,203471
59,Dennis Schroder,81,2018,203471
113,Dennis Schroder,78,2019,203471
83,Dennis Schroder,80,2020,203471
426,Dewayne Dedmon,66,2014,203473
426,Dewayne Dedmon,66,2015,203473
203,Dewayne Dedmon,74,2016,203473
116,Dewayne Dedmon,77,2017,203473
129,Dewayne Dedmon,77,2018,203473
165,Dewayne Dedmon,76,2019,203473
358,Dewayne Dedmon,72,2020,203473
363,Erick Green,68,2014,203475
363,Erick Green,68,2015,203475
346,Gorgui Dieng,64,2013,203476
254,Gorgui Dieng,72,2014,203476
254,Gorgui Dieng,72,2015,203476
105,Gorgui Dieng,77,2016,203476
143,Gorgui Dieng,76,2017,203476
221,Gorgui Dieng,75,2018,203476
165,Gorgui Dieng,76,2019,203476
268,Gorgui Dieng,74,2020,203476
235,Isaiah Canaan,69,2013,203477
254,Isaiah Canaan,72,2014,203477
254,Isaiah Canaan,72,2015,203477
287,Isaiah Canaan,72,2016,203477
377,Isaiah Canaan,70,2017,203477
332,Isaiah Canaan,72,2018,203477
327,Jamaal Franklin,65,2013,203479
328,Jamaal Franklin,69,2014,203479
328,Jamaal Franklin,69,2015,203479
390,James Southerland,62,2013,203480
419,Jeff Withey,60,2013,203481
328,Jeff Withey,69,2014,203481
328,Jeff Withey,69,2015,203481
203,Jeff Withey,74,2016,203481
256,Jeff Withey,73,2017,203481
390,Kelly Olynyk,62,2013,203482
193,Kelly Olynyk,74,2014,203482
193,Kelly Olynyk,74,2015,203482
131,Kelly Olynyk,76,2016,203482
172,Kelly Olynyk,75,2017,203482
129,Kelly Olynyk,77,2018,203482
113,Kelly Olynyk,78,2019,203482
177,Kelly Olynyk,76,2020,203482
215,Kentavious Caldwell-Pope,70,2013,203484
254,Kentavious Caldwell-Pope,72,2014,203484
254,Kentavious Caldwell-Pope,72,2015,203484
65,Kentavious Caldwell-Pope,79,2016,203484
78,Kentavious Caldwell-Pope,79,2017,203484
167,Kentavious Caldwell-Pope,76,2018,203484
165,Kentavious Caldwell-Pope,76,2019,203484
224,Kentavious Caldwell-Pope,75,2020,203484
405,Lorenzo Brown,61,2013,203485
421,Lorenzo Brown,69,2018,203485
405,Mason Plumlee,61,2013,203486
112,Mason Plumlee,77,2014,203486
112,Mason Plumlee,77,2015,203486
87,Mason Plumlee,78,2016,203486
116,Mason Plumlee,77,2017,203486
167,Mason Plumlee,76,2018,203486
138,Mason Plumlee,77,2019,203486
143,Mason Plumlee,77,2020,203486
405,Michael Carter-Williams,61,2013,203487
60,Michael Carter-Williams,80,2014,203487
60,Michael Carter-Williams,80,2015,203487
171,Michael Carter-Williams,75,2016,203487
357,Michael Carter-Williams,71,2017,203487
421,Michael Carter-Williams,69,2018,203487
317,Michael Carter-Williams,72,2019,203487
177,Michael Carter-Williams,76,2020,203487
363,Mike Muscala,68,2014,203488
363,Mike Muscala,68,2015,203488
287,Mike Muscala,72,2016,203488
206,Mike Muscala,74,2017,203488
261,Mike Muscala,74,2018,203488
274,Mike Muscala,73,2019,203488
310,Mike Muscala,73,2020,203488
265,Nate Wolters,68,2013,203489
165,Nate Wolters,75,2014,203489
165,Nate Wolters,75,2015,203489
145,Otto Porter Jr.,74,2013,203490
363,Otto Porter Jr.,68,2014,203490
363,Otto Porter Jr.,68,2015,203490
131,Otto Porter Jr.,76,2016,203490
61,Otto Porter Jr.,80,2017,203490
59,Otto Porter Jr.,81,2018,203490
81,Otto Porter Jr.,80,2019,203490
119,Otto Porter Jr.,78,2020,203490
309,Peyton Siva,66,2013,203491
309,Ray McCallum,66,2013,203492
193,Ray McCallum,74,2014,203492
193,Ray McCallum,74,2015,203492
321,Ray McCallum,71,2016,203492
346,Reggie Bullock,64,2013,203493
328,Reggie Bullock,69,2014,203493
328,Reggie Bullock,69,2015,203493
344,Reggie Bullock,70,2016,203493
437,Reggie Bullock,68,2017,203493
167,Reggie Bullock,76,2018,203493
239,Reggie Bullock,74,2019,203493
358,Reggie Bullock,72,2020,203493
235,Ricky Ledo,69,2013,203495
395,Ricky Ledo,67,2014,203495
395,Ricky Ledo,67,2015,203495
328,Robert Covington,69,2014,203496
328,Robert Covington,69,2015,203496
131,Robert Covington,76,2016,203496
92,Robert Covington,78,2017,203496
75,Robert Covington,79,2018,203496
81,Robert Covington,80,2019,203496
97,Robert Covington,79,2020,203496
464,Rudy Gobert,52,2013,203497
286,Rudy Gobert,71,2014,203497
286,Rudy Gobert,71,2015,203497
48,Rudy Gobert,81,2016,203497
21,Rudy Gobert,88,2017,203497
25,Rudy Gobert,87,2018,203497
16,Rudy Gobert,88,2019,203497
23,Rudy Gobert,87,2020,203497
327,Shabazz Muhammad,65,2013,203498
395,Shabazz Muhammad,67,2014,203498
395,Shabazz Muhammad,67,2015,203498
250,Shabazz Muhammad,73,2016,203498
172,Shabazz Muhammad,75,2017,203498
300,Shabazz Muhammad,73,2018,203498
215,Shane Larkin,70,2013,203499
254,Shane Larkin,72,2014,203499
254,Shane Larkin,72,2015,203499
357,Shane Larkin,71,2017,203499
448,Steven Adams,57,2013,203500
193,Steven Adams,74,2014,203500
193,Steven Adams,74,2015,203500
48,Steven Adams,81,2016,203500
48,Steven Adams,82,2017,203500
43,Steven Adams,84,2018,203500
64,Steven Adams,82,2019,203500
64,Steven Adams,82,2020,203500
235,Tim Hardaway Jr.,69,2013,203501
112,Tim Hardaway Jr.,77,2014,203501
112,Tim Hardaway Jr.,77,2015,203501
321,Tim Hardaway Jr.,71,2016,203501
61,Tim Hardaway Jr.,80,2017,203501
108,Tim Hardaway Jr.,78,2018,203501
138,Tim Hardaway Jr.,77,2019,203501
119,Tim Hardaway Jr.,78,2020,203501
390,Tony Snell,62,2013,203503
254,Tony Snell,72,2014,203503
254,Tony Snell,72,2015,203503
287,Tony Snell,72,2016,203503
172,Tony Snell,75,2017,203503
300,Tony Snell,73,2018,203503
274,Tony Snell,73,2019,203503
358,Tony Snell,72,2020,203503
161,Trey Burke,73,2013,203504
165,Trey Burke,75,2014,203504
165,Trey Burke,75,2015,203504
250,Trey Burke,73,2016,203504
357,Trey Burke,71,2017,203504
221,Trey Burke,75,2018,203504
177,Trey Burke,76,2020,203504
106,Victor Oladipo,76,2013,203506
83,Victor Oladipo,78,2014,203506
83,Victor Oladipo,78,2015,203506
65,Victor Oladipo,79,2016,203506
78,Victor Oladipo,79,2017,203506
21,Victor Oladipo,88,2018,203506
21,Victor Oladipo,87,2019,203506
64,Victor Oladipo,82,2020,203506
419,Giannis Antetokounmpo,60,2013,203507
193,Giannis Antetokounmpo,74,2014,203507
193,Giannis Antetokounmpo,74,2015,203507
41,Giannis Antetokounmpo,83,2016,203507
9,Giannis Antetokounmpo,91,2017,203507
5,Giannis Antetokounmpo,94,2018,203507
3,Giannis Antetokounmpo,96,2019,203507
1,Giannis Antetokounmpo,97,2020,203507
419,Sergey Karasev,60,2013,203508
426,Sergey Karasev,66,2014,203508
426,Sergey Karasev,66,2015,203508
395,Lucas Nogueira,67,2014,203512
395,Lucas Nogueira,67,2015,203512
378,Lucas Nogueira,69,2016,203512
256,Lucas Nogueira,73,2017,203512
452,Erik Murphy,56,2013,203513
265,Phil Pressey,68,2013,203515
310,Phil Pressey,70,2014,203515
310,Phil Pressey,70,2015,203515
310,James Ennis III,70,2014,203516
310,James Ennis III,70,2015,203516
321,James Ennis III,71,2016,203516
314,James Ennis III,72,2017,203516
221,James Ennis III,75,2018,203516
274,James Ennis III,73,2019,203516
224,James Ennis III,75,2020,203516
373,Nemanja Nedovic,63,2013,203517
395,Nemanja Nedovic,67,2014,203517
395,Nemanja Nedovic,67,2015,203517
344,Alex Abrines,70,2016,203518
206,Alex Abrines,74,2017,203518
332,Alex Abrines,72,2018,203518
378,Livio Jean-Charles,69,2016,203520
309,Matthew Dellavedova,66,2013,203521
363,Matthew Dellavedova,68,2014,203521
363,Matthew Dellavedova,68,2015,203521
171,Matthew Dellavedova,75,2016,203521
206,Matthew Dellavedova,74,2017,203521
300,Matthew Dellavedova,73,2018,203521
274,Matthew Dellavedova,73,2019,203521
469,Matthew Dellavedova,70,2020,203521
390,Solomon Hill,62,2013,203524
426,Solomon Hill,66,2014,203524
426,Solomon Hill,66,2015,203524
203,Solomon Hill,74,2016,203524
314,Solomon Hill,72,2017,203524
300,Solomon Hill,73,2018,203524
387,Solomon Hill,70,2019,203524
422,Solomon Hill,71,2020,203524
250,Raul Neto,73,2016,203526
314,Raul Neto,72,2017,203526
332,Raul Neto,72,2018,203526
317,Raul Neto,72,2019,203526
310,Raul Neto,73,2020,203526
405,Ryan Kelly,61,2013,203527
286,Ryan Kelly,71,2014,203527
286,Ryan Kelly,71,2015,203527
328,Joffrey Lauvergne,69,2014,203530
328,Joffrey Lauvergne,69,2015,203530
171,Joffrey Lauvergne,75,2016,203530
256,Joffrey Lauvergne,73,2017,203530
309,Gal Mekel,66,2013,203539
395,Gal Mekel,67,2014,203539
395,Gal Mekel,67,2015,203539
395,Gigi Datome,67,2014,203540
395,Gigi Datome,67,2015,203540
254,Vitor Faverani,72,2014,203543
254,Vitor Faverani,72,2015,203543
328,Pero Antic,69,2014,203544
328,Pero Antic,69,2015,203544
395,Miroslav Raduljica,67,2014,203545
395,Miroslav Raduljica,67,2015,203545
346,Ian Clark,64,2013,203546
395,Ian Clark,67,2014,203546
395,Ian Clark,67,2015,203546
321,Ian Clark,71,2016,203546
206,Ian Clark,74,2017,203546
332,Ian Clark,72,2018,203546
373,Seth Curry,63,2013,203552
437,Seth Curry,65,2014,203552
437,Seth Curry,65,2015,203552
287,Seth Curry,72,2016,203552
116,Seth Curry,77,2017,203552
221,Seth Curry,75,2018,203552
239,Seth Curry,74,2019,203552
119,Seth Curry,78,2020,203552
327,Brandon Davies,65,2013,203561
437,Brandon Davies,65,2014,203561
437,Brandon Davies,65,2015,203561
299,Kalin Lucas,64,2012,203564
346,Kalin Lucas,64,2013,203564
328,Kalin Lucas,69,2014,203564
328,Kalin Lucas,69,2015,203564
405,Chris Babb,61,2013,203569
288,Troy Daniels,67,2013,203584
286,Troy Daniels,71,2014,203584
286,Troy Daniels,71,2015,203584
344,Troy Daniels,70,2016,203584
314,Troy Daniels,72,2017,203584
221,Troy Daniels,75,2018,203584
317,Troy Daniels,72,2019,203584
422,Troy Daniels,71,2020,203584
206,Rodney McGruder,74,2017,203585
261,Rodney McGruder,74,2018,203585
317,Rodney McGruder,72,2019,203585
422,Rodney McGruder,71,2020,203585
344,Jonathon Simmons,70,2016,203613
172,Jonathon Simmons,75,2017,203613
129,Jonathon Simmons,77,2018,203613
274,Jonathon Simmons,73,2019,203613
358,Jonathon Simmons,72,2020,203613
387,Thanasis Antetokounmpo,70,2019,203648
469,Thanasis Antetokounmpo,70,2020,203648
422,Norvel Pelle,71,2020,203658
486,Reggie Hearn,65,2018,203687
530,Josh Magette,68,2020,203705
421,C.J. Williams,69,2018,203710
286,PJ Hairston,71,2014,203798
286,PJ Hairston,71,2015,203798
328,Russ Smith,69,2014,203893
328,Russ Smith,69,2015,203893
193,Shabazz Napier,74,2014,203894
193,Shabazz Napier,74,2015,203894
344,Shabazz Napier,70,2016,203894
357,Shabazz Napier,71,2017,203894
167,Shabazz Napier,76,2018,203894
204,Shabazz Napier,75,2019,203894
177,Shabazz Napier,76,2020,203894
344,Jordan McRae,70,2016,203895
422,Jordan McRae,68,2019,203895
268,Jordan McRae,74,2020,203895
254,Zach LaVine,72,2014,203897
254,Zach LaVine,72,2015,203897
87,Zach LaVine,78,2016,203897
61,Zach LaVine,80,2017,203897
68,Zach LaVine,80,2018,203897
40,Zach LaVine,85,2019,203897
36,Zach LaVine,85,2020,203897
286,Tyler Ennis,71,2014,203898
286,Tyler Ennis,71,2015,203898
344,Tyler Ennis,70,2016,203898
314,Tyler Ennis,72,2017,203898
363,Markel Brown,68,2014,203900
363,Markel Brown,68,2015,203900
193,Elfrid Payton,74,2014,203901
193,Elfrid Payton,74,2015,203901
171,Elfrid Payton,75,2016,203901
116,Elfrid Payton,77,2017,203901
129,Elfrid Payton,77,2018,203901
165,Elfrid Payton,76,2019,203901
143,Elfrid Payton,77,2020,203901
377,Semaj Christon,70,2017,203902
310,Jordan Clarkson,70,2014,203903
310,Jordan Clarkson,70,2015,203903
105,Jordan Clarkson,77,2016,203903
116,Jordan Clarkson,77,2017,203903
167,Jordan Clarkson,76,2018,203903
113,Jordan Clarkson,78,2019,203903
119,Jordan Clarkson,78,2020,203903
363,Devyn Marble,68,2014,203906
363,Devyn Marble,68,2015,203906
328,KJ McDaniels,69,2014,203909
328,KJ McDaniels,69,2015,203909
408,KJ McDaniels,68,2016,203909
408,KJ McDaniels,69,2017,203909
286,Nick Johnson,71,2014,203910
286,Nick Johnson,71,2015,203910
395,C.J. Wilcox,67,2014,203912
395,C.J. Wilcox,67,2015,203912
408,C.J. Wilcox,68,2016,203912
453,C.J. Wilcox,67,2017,203912
470,C.J. Wilcox,67,2018,203912
286,Gary Harris,71,2014,203914
286,Gary Harris,71,2015,203914
131,Gary Harris,76,2016,203914
51,Gary Harris,81,2017,203914
48,Gary Harris,83,2018,203914
91,Gary Harris,79,2019,203914
177,Gary Harris,76,2020,203914
328,Spencer Dinwiddie,69,2014,203915
328,Spencer Dinwiddie,69,2015,203915
425,Spencer Dinwiddie,67,2016,203915
256,Spencer Dinwiddie,73,2017,203915
75,Spencer Dinwiddie,79,2018,203915
64,Spencer Dinwiddie,82,2019,203915
53,Spencer Dinwiddie,83,2020,203915
193,Nik Stauskas,74,2014,203917
193,Nik Stauskas,74,2015,203917
378,Nik Stauskas,69,2016,203917
256,Nik Stauskas,73,2017,203917
370,Nik Stauskas,71,2018,203917
286,Rodney Hood,71,2014,203918
286,Rodney Hood,71,2015,203918
57,Rodney Hood,80,2016,203918
92,Rodney Hood,78,2017,203918
221,Rodney Hood,75,2018,203918
165,Rodney Hood,76,2019,203918
177,Rodney Hood,76,2020,203918
286,Jordan Adams,71,2014,203919
286,Jordan Adams,71,2015,203919
408,Jordan Adams,68,2016,203919
370,Khem Birch,71,2018,203920
239,Khem Birch,74,2019,203920
358,Khem Birch,72,2020,203920
310,Cleanthony Early,70,2014,203921
310,Cleanthony Early,70,2015,203921
395,Glenn Robinson III,67,2014,203922
395,Glenn Robinson III,67,2015,203922
344,Glenn Robinson III,70,2016,203922
206,Glenn Robinson III,74,2017,203922
221,Glenn Robinson III,75,2018,203922
239,Glenn Robinson III,74,2019,203922
224,Glenn Robinson III,75,2020,203922
363,James Young,68,2014,203923
363,James Young,68,2015,203923
425,James Young,67,2016,203923
377,James Young,70,2017,203923
393,James Young,70,2018,203923
363,Jerami Grant,68,2014,203924
363,Jerami Grant,68,2015,203924
250,Jerami Grant,73,2016,203924
256,Jerami Grant,73,2017,203924
221,Jerami Grant,75,2018,203924
138,Jerami Grant,77,2019,203924
143,Jerami Grant,77,2020,203924
363,Joe Harris,68,2014,203925
363,Joe Harris,68,2015,203925
408,Joe Harris,68,2016,203925
314,Joe Harris,72,2017,203925
221,Joe Harris,75,2018,203925
113,Joe Harris,78,2019,203925
143,Joe Harris,77,2020,203925
165,Doug McDermott,75,2014,203926
165,Doug McDermott,75,2015,203926
203,Doug McDermott,74,2016,203926
256,Doug McDermott,73,2017,203926
300,Doug McDermott,73,2018,203926
239,Doug McDermott,74,2019,203926
177,Doug McDermott,76,2020,203926
426,Cory Jefferson,66,2014,203928
426,Cory Jefferson,66,2015,203928
321,Sean Kilpatrick,71,2016,203930
206,Sean Kilpatrick,74,2017,203930
193,Aaron Gordon,74,2014,203932
193,Aaron Gordon,74,2015,203932
131,Aaron Gordon,76,2016,203932
92,Aaron Gordon,78,2017,203932
51,Aaron Gordon,82,2018,203932
72,Aaron Gordon,81,2019,203932
83,Aaron Gordon,80,2020,203932
254,T.J. Warren,72,2014,203933
254,T.J. Warren,72,2015,203933
131,T.J. Warren,76,2016,203933
92,T.J. Warren,78,2017,203933
68,T.J. Warren,80,2018,203933
81,T.J. Warren,80,2019,203933
36,T.J. Warren,85,2020,203933
137,Marcus Smart,76,2014,203935
137,Marcus Smart,76,2015,203935
131,Marcus Smart,76,2016,203935
78,Marcus Smart,79,2017,203935
108,Marcus Smart,78,2018,203935
64,Marcus Smart,82,2019,203935
83,Marcus Smart,80,2020,203935
395,Kyle Anderson,67,2014,203937
395,Kyle Anderson,67,2015,203937
203,Kyle Anderson,74,2016,203937
256,Kyle Anderson,73,2017,203937
129,Kyle Anderson,77,2018,203937
239,Kyle Anderson,74,2019,203937
224,Kyle Anderson,75,2020,203937
395,Dwight Powell,67,2014,203939
395,Dwight Powell,67,2015,203939
203,Dwight Powell,74,2016,203939
256,Dwight Powell,73,2017,203939
167,Dwight Powell,76,2018,203939
138,Dwight Powell,77,2019,203939
177,Dwight Powell,76,2020,203939
286,Adreian Payne,71,2014,203940
286,Adreian Payne,71,2015,203940
378,Adreian Payne,69,2016,203940
357,Adreian Payne,71,2017,203940
254,Noah Vonleh,72,2014,203943
254,Noah Vonleh,72,2015,203943
344,Noah Vonleh,70,2016,203943
314,Noah Vonleh,72,2017,203943
370,Noah Vonleh,71,2018,203943
204,Noah Vonleh,75,2019,203943
268,Noah Vonleh,74,2020,203943
137,Julius Randle,76,2014,203944
137,Julius Randle,76,2015,203944
105,Julius Randle,77,2016,203944
92,Julius Randle,78,2017,203944
68,Julius Randle,80,2018,203944
55,Julius Randle,83,2019,203944
83,Julius Randle,80,2020,203944
395,Johnny O'Bryant III,67,2014,203948
395,Johnny O'Bryant III,67,2015,203948
395,James Michael McAdoo,67,2014,203949
395,James Michael McAdoo,67,2015,203949
408,James Michael McAdoo,68,2016,203949
408,James Michael McAdoo,69,2017,203949
286,Jarnell Stokes,71,2014,203950
286,Jarnell Stokes,71,2015,203950
112,Andrew Wiggins,77,2014,203952
112,Andrew Wiggins,77,2015,203952
43,Andrew Wiggins,82,2016,203952
33,Andrew Wiggins,86,2017,203952
59,Andrew Wiggins,81,2018,203952
91,Andrew Wiggins,79,2019,203952
64,Andrew Wiggins,82,2020,203952
83,Jabari Parker,78,2014,203953
83,Jabari Parker,78,2015,203953
87,Jabari Parker,78,2016,203953
51,Jabari Parker,81,2017,203953
59,Jabari Parker,81,2018,203953
113,Jabari Parker,78,2019,203953
143,Jabari Parker,77,2020,203953
112,Joel Embiid,77,2014,203954
112,Joel Embiid,77,2015,203954
105,Joel Embiid,77,2016,203954
33,Joel Embiid,86,2017,203954
11,Joel Embiid,90,2018,203954
10,Joel Embiid,91,2019,203954
10,Joel Embiid,91,2020,203954
363,Mitch McGary,68,2014,203956
363,Mitch McGary,68,2015,203956
193,Dante Exum,74,2014,203957
193,Dante Exum,74,2015,203957
203,Dante Exum,74,2016,203957
256,Dante Exum,73,2017,203957
261,Dante Exum,74,2018,203957
310,Dante Exum,73,2020,203957
444,JaKarr Sampson,64,2014,203960
444,JaKarr Sampson,64,2015,203960
408,JaKarr Sampson,69,2017,203960
421,JaKarr Sampson,69,2018,203960
361,JaKarr Sampson,71,2019,203960
310,JaKarr Sampson,73,2020,203960
437,Eric Moreland,65,2014,203961
437,Eric Moreland,65,2015,203961
466,Eric Moreland,65,2017,203961
332,Eric Moreland,72,2018,203961
378,Josh Huestis,69,2016,203962
408,Josh Huestis,69,2017,203962
455,Josh Huestis,68,2018,203962
437,Shayne Whittington,65,2014,203963
437,Shayne Whittington,65,2015,203963
171,Dario Saric,75,2016,203967
92,Dario Saric,78,2017,203967
75,Dario Saric,79,2018,203967
138,Dario Saric,77,2019,203967
177,Dario Saric,76,2020,203967
395,Clint Capela,67,2014,203991
395,Clint Capela,67,2015,203991
105,Clint Capela,77,2016,203991
78,Clint Capela,79,2017,203991
43,Clint Capela,84,2018,203991
40,Clint Capela,85,2019,203991
64,Clint Capela,82,2020,203991
206,Bogdan Bogdanovic,74,2017,203992
129,Bogdan Bogdanovic,77,2018,203992
113,Bogdan Bogdanovic,78,2019,203992
97,Bogdan Bogdanovic,79,2020,203992
328,Jusuf Nurkic,69,2014,203994
328,Jusuf Nurkic,69,2015,203994
